text,label
chán cái kết thật chả đâu vào đâu,2
"Cháu cảm ơn chú đã ra một bộ phim vô cùng ý nghĩa cháu xem lại rất nhiều nhưng lần nào cũng để lại trong lòng nhiều xúc cảm lắm , cháu yêu chú Trấn Thành",5
cháu coi mấy lần r mà vẫn k chán chú thành ạ. Mong chú ra nhiều bộ phim hay như thế nữa. Chúc chú luôn thành công trong công việc:)),5
Cháu khóc luôn r,5
"Chạy xe ôm bao nhiêu năm, đói không dám ăn, để dành được 20tr... vợ mê đề nợ tận cả gia tài mình tích góp... xem tới đoạn này muốn khóc ghê",4
"Chắc nhiều người đến rạp xem rồi, chứ phim hay như vầy mà ít lượt xem quá",4
"chẳng biết nói j hơn nữa chỉ biết  thốt lên rằng : Những bộ phim do Trấn Thành kịch bản hay đạo diễn đều Quá hay, Quá Tuyệt vời..bám rất sát cuộc sống hàng ngày của mọi người mọi gia đình trong thời cuộc hiện tại..,",5
Chẳng hiểu gì 🤜🏽,1
Chẳng lẽ....tất cả những gia đình nghèo khó đều xảy ra cùng một kịch bản. Bộ phim này có cách đây 15 năm thì tốt biết mấy,4
Chân thực thật sự.,5
Chân thực ý nghĩa. Mãi là Fan của anh😍😍😍😍😍🥰🥰🥰🥰,4
chất lượng ko bằng mấy webdrama tung của,2
Chất xám là khủng khiếp! Mong mình chỉ được 1 phần nhỏ trong bộ não của a,4
"Chèn quảng cáo nhiều, nhưng chèn cũng hợp lý, hay👍",4
"Chỉ có đoạn cuối mình thấy tiếc. Phải chi đó không phải mơ. Anh trai bs cứu thành công, theo đuổi ước mơ thành hiện thực và có nhiều tiền. Em gái cũng thi đậu vào đại học . Thoát nghèo 💌Vậy còn truyền niềm tin vào cuộc sống. Tự nhiên đó là giấc mơ của người giàu. Vậy khác nào nói mơ chỉ là mơ, mấy người nghèo thì bó tay. Người giàu còn cơ hội thay đổi 🫡🫡",3
Chỉ hai từ thui tuyệt vời🥰,5
chỉ là 1 bộ phim mà làm tôi khóc rồi,5
Chị Lê Giang đóng hay quá ạ. Góp ý nhỏ: có điều trang phục nhìn vẫn mới và đẹp nha chú Thành. Đã like cho phim❤️.,4
Chị mong chỉ là trong phim thôi ngoài đời đừng làm vậy nha mọi người tôi nghiệp người ta lắm,3
Chi nhung nguoi da va dang trai qua thi moi hieu thau duoc...,4
Chỉ nói một từ hay,4
Chỉ thix hài TT thôi. Phim thì ... thôi,2
"Chị xem phim mà nước mắt rơi xuống, hay, tội khóc, cười cũng có, nhưng khóc nhiều hơn, hay tuyệt",5
Chỉ xứng đáng chiếu trên yt,2
"Chia sẻ cảm nghĩ của tui. Nói thật tui cảm thấy bản thân tui cũng may mắn hơn nhiều người ngoài kia mà lúc nào cũng ngỡ bản thân lại là người bất hạnh. Đi ra ngoài mới thấy được thế giới ngoài kia như thế nào. Không ai cũng giống như mình cả. Bộ phim này cũng làm tui bật khóc thành tiếng, tuy không nằm trong hoàn cảnh đó nhưng tui cảm thấy đau lòng và thương cảm cho những con người đó. Họ tuy không giàu nhưng lại có lòng tốt, lòng vị tha, lòng bao dung che chở. Qua bộ phim cũng giúp cho tui cảm thấy yêu thương bố mẹ hơn vì đã ra ngoài lăn lộn để kiếm từng miếng cơm miếng áo cho tui ăn tui mặc. Và đây là một bộ phim rất đáng để xem và rất đáng để chiêm ngưỡng được cuộc sống của con người ngoài kia.",5
Chỉn chu tới từng chi tiết. Thấm ❤,5
Cho bà tân vlog vào đây làm gì Nghệ thuật là sáng tạo chứ không phải là nghệ thuật chạy theo đám đông Đạo diễn không có con mắt nghệ thuật,1
Cho hỏi chạy xe ôm. Xong thành triệu phú khu ổ chuột được hả. Kết sao giàu vậy đk hả. Xàm,1
"Cho hỏi, sau khi Sang con bố già vào viện cấp cứu. Và Sang còn sống hay không? Không thấy cảnh ra viện.... Chỉ biết rằng sau đó Bố Già và gia đình sống trong giàu sang phú quí. Hỏi bố già đã làm gì mà giàu nhanh thế. Quá viển vông và thiếu thực tế ở đoạn cuối film. Hay gì đâu mà báo chí đưa tin rầm rộ.",1
"chọn diễn viên thằng con nó ko hợp gì, mà diễn bị cứng cứng ko cảm xúc",1
"chời ơi hay quá,phim này lần đầu tiên  tui coi mà khóc nhiều như v luôn á.Nói chung là nhìu cảm xúc lắm.Phim hayyyy quá luôn❤️❤️",5
Chơi xà bông đó nhà cũng cũng có đấy chú coi cũng có mấy khúc buồn mà cũng hài😂😂😂,3
chú làm hay quá,5
"chú ơi , ra nhiều bộ phim với đề tài này ik chú , please",5
"Chú ơi,con khóc cạn nước mắt luôn rùi 🥺",5
chú trấn thành chú đống phim buồn quá,4
Chú trấn Thành đóng hài quá 🤪,4
Chú trấn thành làm phim cin coi mà con khóc quá trời luôn nó rối sâu sắc 😇😇😇😇,5
"Chú Trấn Thành làm phim rất có tâm, mọi thứ đều chỉnh chu và thực tế, tới giờ con vẫn còn coi. Cảm ơn chú vì đã tạo ra những bộ phim như thế này, con mong chú sẽ luôn khoẻ mạnh và giữ vững lập trường của mình. ❤",5
Chú Trấn Thành Ơi Ra Nhiều Video Nx Đi Em Sắp Khóc Luôn Rồi Ạ Mong Chú Trấn Thành Ra Nhiều Phim Như Thế Cảm Ơn Chú Trần Thành Ạ,4
Chúc anh THÀNH giữ sức khỏe. Bộ fim hay lắm ạ,5
Chuyện  nào  ra chuyện  nấy  phim hay quá  thực tế nữa,5
Chuyện gia đình tình ng xã hội trụ cột luôn là gánh vác nặng nề nhất trong cuộc đời của 1 ng con trai 😢 những bộ phim của chú trấn thành dạy con ng cách sống và phản ánh những loại ng đạo đức giả tạo trong xã hội thời hiện nay,4
"Chuyện kể về một người cha nghèo + kém cỏi + bảo thủ + lo chuyện bao đồng + áp đặt cuộc sống lên con cái, càng xem càng tức về người cha này.",4
Chuyện thường ỡ đời chẵng của nhà riêng ai ... Đời thường,2
Chưa 1 lân bố tôi hỏi tôi thích gì... khóc vì hình ảnh tôi trong đó.,5
Chưa bao giờ xem bộ phim Việt Nam hay thế này. Xuất sắc a Thành ơi,5
Chưa bao giờ xem bộ pim nhiều cảm xúc thật đến vậy như cùg đồng hành với nv trong pim vậy á ❤️❤️,5
Chưa có bo phim nào lấy đi nước mat của mình nhiều như daz.du koi di koi lại nhiều lần rồi mà van buồn và khóc. Đúng là ngheo rồi mà kon xuoi nữa,5
chưa tua đi một đoạn nào luôn ạ. rất cảm ơn anh vì bộ phim rất hay,5
Chửi đầu phim tới cuối phim. Nghe đau tai chứ ý nghĩa cái qq,1
Cm nó! Lão tử chưa bh xem video mà có cảm xúc khác ngoài cuời. Nay lại khóc.Xin cảm ơn,5
"Có 2 cách nghĩ cho cái kết, thứ nhất ông sang thật sự tỉnh lại sau giấc mơ nghèo khó và nhận ra không có lý do gì để mình ngân cấm ước mơ của con, thứ hai ông sang đã bị điên sau cú sốc mất con trai và ông đang tự chìm trong ảo tưởng giàu sang rằng gia đình mình đủ đầy và mình có điều kiện để con mình có thể làm điều mà nó thích, đây có thể coi là cái kết mở vì nếu không xem đây là giấc mơ của ông sang thì gia đình của ông chắc chắn sẽ tang nát, một clip hài không thể có cái kết đau thương như vậy.",3
Có 20. Tr trả nợ cho vợ mà sao lại thiếu hai tháng tiền đóng học của con gái.tào nao,2
Có ai 3h sáng nghe bài này mà khóc như tôi không ạ,5
có ai bị nghiền xem rồi xem lại giống mình không😜,5
Có ai coi phim mà thấy bình thường không khóc không 😅,3
Có ai giống  tôi  không  vẫn xem đi xem lại,5
"Có ai giờ mới xem k,mình xem khóc xưng mắt rồi😂",5
Có ai khóc giống tui không. bố tui mất mà coi cái phim này tui khóc không kiềm lại nước mắt ^^,5
"Có ai là con trai mà mau nước mắt giống tui ko, toàn cảnh xúc động, Trấn Thành làm tốn nước mắt quá 😥",5
"Có ai mà giàu  thì không nên coi phim này, chứ nghèo thì nên coi.",3
"Có ai nghĩ như mình ko Đoạn kết thực chất là trong ước mơ của người bố mong muốn và sửa chửa lại những vết nức của gia đình như là cho anh sang chơi đàng, tặng quà cho vợ, nhớ sinh nhật con gái, những thứ mà trc đó ông chưa từng làm . Lí do toi nghĩ là vì người cha khi tỉnh lại là trong 1 tông màu vàng vui tươi hạnh phúc, mơ màng như trong giấc mơ=)",3
Có ai như em không... xem lại 3-4 lần rồi vẫn thấy hay,5
Có ai như mjk k . đến h mới xem phim này mà khóc quá trời khóc luôn,5
Có ai thấy mình ở trong phim không. Đây là một góc của cuộc sống. Một gia đình nhỏ trong một xã hội bây giờ,5
Có ai thích xem phần này hơn Bố Già chiếu rạp k.vừa hài vừa thực tế.,4
Có ai xem flim lại như tui mà khóc k 1 bộ flim của chú thành quá cảm động và ý nghĩa,5
có ai xem lần thứ 3 như em rồi không ạ?,4
"Có ai xem mà cười không, khúc buồn cũng cười ă ^^",4
Co ai xem ma khóc kh kiềm nén lại được như tôi kh  nói đi nói lại xem xong tôi cảm thấy phim này rất là hay và ý nghĩa ❤,5
Có ai xem mà rưng rưng nước mắt không,4
Có ai xem tới khúc Tuấn Trần bị đâm mà rớt nước mắt nhưng mình không,5
"Có cảnh muốn khóc , có cảnh cười nó tắt thở",4
"Có câu nói của TT Kg có tiền kg có gì vui, mà cuộc đời này ai cũng Trãi qua , phim hay quá",5
Có chứ phim hay mà,4
Có gì đâu hay,2
có gì hay không mn,2
Có lẽ đã trải qua sự nghèo khổ như trong phim nên khi xem phim mình cảm thấy vẫn k xúc động. Khi một con ng đã từng trải thì mọi thứ lập lại nó bình thường lắm. Dù sao thì Nvien đóng rất hay ạ,3
"Có lẽ phim phản ảnh hiện thực xã hội tư bản chủ nghĩa thối nát đang giẩy chết, người dân gặp nhiều khó khăn trong cuộc sống",4
Có máy thằng rảnh mới khóc,2
có mấy đoạn xém rớt nước mắt 😣,4
Có mấy phần giống gia đình em 😓,4
"có mỗi phần hóa trang hơi dị chút, nhìn nó k thiệt",2
"Có nhiều phim càng coi càng chán, chứ phim của TT thì càng coi lại càng thấy hay. Mình cũng rất ít xem phim lại nhiều lần. Mà công nhận.. coi lại, thấy rõ hơn, thần thái sắc mặt từng người, rất chỉnh chu, rất hay, mình cảm nhận được từng nhân vật luôn, giống như lột xác vậy",5
"có những lời nói dối thiện ý là đây, trong bộ phim này! hay lắm bố già ơi!!!",5
"Có những tình tiết ko thực tế, cảnh Thành và Huy đánh nhau với cướp, Đức ôm nhỏ em ko nhào vô trợ giúp. Trong bệnh viện cần yên tĩnh thì bà Giang la um sùm .",2
có nuôi con mới hiểu lòng cha mẹ . Thương lắm,3
Có quá nhiều nước mắt trong bộ phim này,5
Có quá nhiều sự khúc mắc trong cuộc sống thường ngày mà mỗi con người có một cái tôi riêng nên sự hiểu lầm càng thêm sâu sắc. Bộ phim quá tuyệt vời quá cảm động,5
có vài đoạn khóc luôn,5
Coi !Thấm quá tr lun á,5
coi 2-3 lần r vẫn k chán,4
Coi 4 lần rồi đó 😅😅😅😅 có ai điên như em 🤪🤪🤪,4
coi 7749 lần mà vẫn mắc cười,4
Coi bao nhiêu lần rồi vẫn thấy hay … ko thể đời hơn,5
coi bao nhiêu lần vẫn thấy hay,5
Coi bộ flim nhiều nước mắt quá nè 🤧🤧🤧,5
"coi Bố Già bản web drama và bản điện ảnh rồi. nội dung film tạm được thôi. ko đặc sắc mấy mà cả 2 bản đều cho cái kết nhảm nhí và lãng xẹt, uổng mấy tiếng xem film.Fan Trấn Thành nhưng cái nào ra cái đó. hay thì khen dở thì chê.",1
coi bộ này xong thương ba mẹ thật sự.,4
Coi bộ phim   ma wa nhju cung bật cảm xúc vui buồn lẫn lộn    trân thành diễn wa đạt,5
Coi bộ phim bực thật cứ chuẩn bị khóc lại cười. Nhiều cảm xúc thật.,4
Coi bộ phim tốn quá trời nước mắt 😢😭😭😭,5
Coi cái khóc như mưa😢,5
Coi chiếu rạp còn khóc,5
coi đến coi lui vẫn thấy có cảm giác muốn rơi giọt nước mắt với bộ phim này T--T,5
Coi đến đâu thấm đến đó,5
Coi đến khúc chú Nam nhảy múa giúp chú Thành bán mấy ly trà sữa mà ngồi khóc.😢,5
Coi đến phút thứ 37 rồi vẫn chưa chê được điểm nào.đúng là anh Thành làm phim quá tốt.,5
Coi đi coi lại hoài mà vẩn rơi nước mắt hoài....Đẹp nhất là đoạn 2 Ba Con ngồi ăn hủ tiếu với nhau...1 người con vượt qua mọi chướng ngại và mặc cảm của xã hội để ngồi ăn hủ tiếu với ông Ba chạy xe ôm đủ thấy rỏ Người Ba tuy khó Người mẹ tuy chất phát nhưng thấy rỏ sự giáo dục trong 1 gia đình lao động nghèo...Còn Người Ba tuy gắt gao mọi thứ nhưng thương yêu lo cho con trai từng lời nói mặc dù là khó tính.,5
Coi đi coi lại hoài vẫn ko thấy chán,5
coi đi coi lại mà lần nào cũng khóc như mưa,5
Coi đi coi lại mà vẫn khóc 😭,5
Coi đi coi lại vẫn con nghiện,5
"Coi đi coi lại vẫn cuốn theo phim.Quá hay, hehe",5
coi đi coi lại vẫn cừi chết quả bật đèn pha,4
Coi đi coi lại vẫn lấy được nước mắt người xem 😶 hay thật sự,5
"coi đi coi lại vẫn thấy cảm động muốn khóc, phim rất ý nghĩa, chúc a Thành thật nhiều sức khoẻ để làm ra nhiều sản phẩm hay hơn",5
Coi đi coi lại vẫn thấy hay,5
Coi đi coi lại vẫn thích,5
Coi đi coi lại vẫn xúc động,5
Coi đoạn cuối chảy nước mắt luôn 🥺,5
Coi fim a thành công nhận nó như cuộc sống hiện tại cảm ơn a đã hiểu được cảm xúc của biết bao người hiện tại,5
Coi fim thấy tội Trấn Thành nhìn được mặt trái của xã hội như vậy có nghĩa là người sống nội tâm,5
Coi Full thích thiệt .. van khóc du coi hàng chục lần rồi,5
coi gần chục lần rồi :)))),5
Coi gần khúc cuối mà rới nước mắt,5
Coi hết thanh xuân,5
coi hoài muốn thuộc lòng hết phim rồi 😅,5
"Coi hồi ở rạp rồi, giờ coi lại cười mệt 😂😊",4
Coi k giám đi đấy,4
Coi khóc quá trời mà cuối cùng chỉ là mơ 😢,5
Coi khóc quài luôn ă,5
coi khóc thiệt,5
"Coi khúc bị nằm cấp cứu tôi khóc luôn ,vì bộ phim mang đến quá chăng thật",5
Coi khúc đầu cười k nhặt dc mồm- coi khúc cuối khóc... 2024 coi lại,5
Coi khúc gần cuối khóc luôn🥲,5
Coi lại bộ phim mà khóc hết nước mắt😢,5
"coi lại cái này mình rất nhớ ba mình dù ba mình đã mất được nửa năm, âm dương cách biệt là vậy nhưng đôi lúc vẫn gặp lại trong mơ",4
"Coi lại lần 2 vẫn khóc như lần đầu, bộ phim thật ý nghĩa và xúc động 😢",5
coi lại lần 2 vẫn nghẹn nv mắt..m,5
coi lại lần nào nào cũng khóc phim hay thật sự giống 1 phần gia đình của mình,5
coi lại lần thứ 3 vẫn hay và nhiều cảm xúc,5
Coi lại lần thứ 4 thứ 5 gì rồi đấy nhưng cũng ko biết sẽ coi lại thêm bao nhiêu lần nữa.cảm xúc như mới coi lần đầu,5
Coi lại mấy lần gòi mà mỗi lần xem lần nào cx khóc sưng mắt hết😭,5
"Coi lại phim Bố Già hay hơn Bà Nhà Nữ ,",4
Coi lại vẫn cảm giác như in những ngày đầu..,4
Coi lại vẫn hay .,4
Coi lại vẫn khóc,5
Coi lại vẫn khóc như mưa 😅❤,5
Coi lại vẫn mê... khâm phục ổng ghê có vài nhân vật chỉ xuất hiện vài giây nhưng ai cũng co đất diễn.  Duyên ghê,5
coi lại vẫn thấy hay và xúc động cực kì🥲,5
Coi lần này nữa 4 lần,4
Coi lần nao cũng khócccc,5
Coi lần thứ 2  vẫn khóc. Bộ phim nào của chú thành con đều thấy thật ý nghĩa,5
coi lần thứ n khúc cuối vẫn khóc,5
Coi lần thứ N rồi 😊 ( vẫn rất hay và cảm xúc như lần đầu )👏😁,5
Coi mà cứ khóc suottt😢,5
Coi mà cười đau ruột luôn á,4
"Coi mà khóc đoạn này đoạn khác, ý nghĩa đời sống quá chú ơi",5
Coi ma khóc hoài luôn,5
Coi mà khóc luôn đó tội ngiệp anh Sang quá ❤❤,5
Coi mà khóc nấc lên luôn á,5
Coi mà khóc như mưa 😢😢😢,5
Coi mà khóc như mưa luôn í phim của Trấn Thành đỉnh thật sự❤❤,5
Coi mà khóc quá chừng. Cảm ơn đã up phim để moi người đc xem.,5
Coi mà khóc quá trời 😢 nhớ ba quá trời luôn 😢 Cảm ơn Anh Trấn Thành ra bộ phim rất xúc động,5
"Coi mà khóc vì quá hay quá xúc động , đầy ý nghĩa , lúc vui lúc buồn đầy đủ 🎉 quá hayy",5
Coi mà khúc anh tuần trấn bị thương khóc quá tr,5
Coi mà lộn tiết với thằng tân thành,4
Coi mà mình suýt khóc và mik cảm thấy mik sung sướng quá ba mẹ ai cx vất vả hi sinh vì mik nên phải cố gắng ăn học,4
coi mà muốn khóc luôn,4
Coi mà rết nước mắt,5
Coi mà thấm,4
coi mãi ko chán,5
Coi mấy lần không chán . yêu những diễn viên này quá đi.,5
Coi mấy lần mà vẫn muốn coi,5
Coi mấy lần r mà vẫn xúc động. Bộ film đã thực sự chạm được vào trái tim mình. Có lẽ có 1 phần gia đình mình trong đó. Nhưng...khi mình cảm thấy hiểu ba hơn thì cái giỗ năm thứ hai của ba cũng vừa đc tổ chức :((,5
Coi mấy lần rồi mà vẫn khóc như mưa :< hay quá trời,5
Coi mấy lần vẫn hay,4
Coi mún khóc lun á,4
Coi muốn khóc 😭😭,4
Coi nao nhiêu lần chảy nước mắt đủ bao nhiêu lần.😢,5
coi nhiều lần rồi nma vẫn khóc như lần đầu,5
Coi phim bố già cảm động quá 😢😢,5
Coi phim có nhiều khúc tôi phải tua nhanh ko phải là tôi ko muốn Coi mà là phim quá cảm động nhưng thường ngày tôi ko thích Coi phim giống như vậy nhưng phim này rất hay và cuốn tôi phim các hay😁😁😁😁😁😁😁😁😁😁😁😁😁,5
Coi phim cười ho muốn chết,4
Coi phim mà lúc đầu cười rất nhiều và sau đó khóc quá trời=)),5
Coi phim mà muốn khóc,4
Coi phim Mai 2 lần cũng khóc coi lại Bố Già khóc tiếp ôi mẹ ơi 🤧,5
Coi phim mới hiểu công cha nghĩa mẹ bằng đồi núi cao 🥰🍀😘,4
Coi phim này . Đang ghét thánh thích trấn thành ghê .,5
Coi phim này không chán mà mắc cười quá,4
Coi phim này lại thấy thương cha thương mẹ nhiều quá.thương cha nhiều vì lúc con lên 7 tuổi cha đã ko thể bên cạnh con.,5
Coi phim này mấy lần mà vẫn rơi nc mắt 😢nhưng mà khúc cuối bẻ lái khá là đỉnh😂,5
Coi phim này mấy lần vẫn khóc Diễn viên bộ phim thật xuất sắc,5
Coi phim này muốn khóc luôn mấy lần,4
Coi phim này nhớ thời bao cấp. Ám ảnh thật sự,3
Coi phim nhớ lại cảnh lúc còn ở sg chạy goviet ăn từng ổ bánh mì mẹ gọi thì nói trên này ăn cơm gà sướng lắm 😭🥺,4
Coi phim xong mà muốn khóc hết nước mắt luôn á,5
Coi phim y như đang coi qua 1 cái camera giấu kín 1 gia đình. Phim rất rất hay,5
Coi phim... bộ phim này làm..gân giông như tôi vs cha tôi 90%... Cha tôi muốn tôi sống theo ý ổng... tôi un ik ngược lại,5
Coi quài cx hong chán 🤡,5
Coi rạp mấy lần mà giờ anh ra vẫn còn mê để coi. Mất mẹ năm 17t nên tình thương dành hết cho Ba. Coi phim này vừa hài vừa bi luôn bật khóc khi xem từ trong rạp đến bây giờ coi trên kênh vẫn vậy. Nhân phẩm của 1 ng không phải vì ba lời nói có thể phán xét hết đx. Tuy là sản phẩm mang tính giải trí nhưng thật sự không thể phủ nhận 1 ng tài như anh. Luôn đưa sự hoàn hảo tuyệt tác trong các siêu phẩm gửi đến trong lòng giới mậu điệu và khán giả. ❤️,5
"Coi rạp r mà h coi lại vẫn vậy,cảm giác vẫn rất xúc động",5
Coi rớt nước mắt . cơm áo gạo tiền đè lên trụ cột . thương quá 😭,5
"Coi rớt nước mắt. Nhớ ba :( nhớ hoàn cảnh mình hồi đó … Đoạn đầu coi gia đình này đi chợ 300k là đỡ rồi, nhà mình bây giờ đi chợ mỗi lần 20k, có gì ăn nấy 😞😞 Giờ thêm bố mất, nhà đúng khổ , giờ mới hiểu được nỗi lòng của người ba 😓",5
Coi xong khóc muốn chết 😭😭😭😭,5
Coi tỉ lần vẫn ko chán,5
coi tới khúc chú trấn thành ăn ánh mì dưới mưa em lại khóc..,5
Coi từ rạp cho tới giờ vẫn khóc,5
Coi Video Này Em Nhớ Ba Em Wá^^,5
Coi xog thw chame mình hơn nx vất vả từng đồng nuôi mik mà chẳng mong muốn j nhìu cho bản thân cả,5
"coi xong bộ phim này thấy mình quá hạnh phúc so với nhiều người. cùng chung đam mê với Sang nhưng chưa khi nào mình tập guitar ra hồn, cảm ơn chú Thành vì bộ film, cảm ơn đã vực dậy niềm đam mê của mình <3",4
Coi xong mà khóc 😢😢,5
Coi xong mà khóc lia lịa T.T Trấn Thành mãi đỉnh,5
coi xong nghe chửi mà nhức não,2
"Coi xong Nhà bà Nữ xong về xem lại Bố Già. Công nhận nể phục anh Xìn. Vừa tài giỏi, vừa thông minh.Lồng ghép biết bao nhiêu câu chuyện đời vào phim ảnh, chân thực đến đau lòng!💔💔💔💔",5
Coi xong phim chỉ gói gọn một lời HAY,4
coi xong tôi thấy hoàn cảnh già đình mình trong này đến bây giờ vẫn nghèo vì tiền nên mọi cuộc cãi vã luôn sảy ra và lúc nào cũng thiếu thốn tình cảm mọi người trong gia đình tôi cũng chỉ mong muốn hiện tại của tôi chỉ là giấc mơ trong tương lai 😥,4
Combo của bộ phim bố già này quá nhiều sát thương làm cho chúng ta khóc,5
còn ai coi mà vừa khóc vừa hút thuốc như tui k?,5
Còn ai vẫn xem ko á tui thì cứ khi gần hết năm là lại coi hay quá ý .Phim nhiều cảm xúc từ hài sang cảm động bộ phim nào của TT cũng làm tui cảm động hết á,5
con bé kia khóc là mình khóc theo.. duyên thật sự,5
Con chuột đang xem phim đâu rồi rưng rưng nước mắt chưa,5
Con coi con cười chảy nước mắt với câu ( trời mẹ nó bà dám đá chiếc  xe của tui ) 😹😹😹😹,4
"Con coi cx nhiều phim tình cảm,gia đình rồi nhưng chưa bao giờ khok nhiều như vậy khi xem phim chú🥺cảm ơn Trấn Thành và ekip đã mang lại cho con những cảm xúc đã lâu rồi ko đc gặp lại🥰",5
Còn con khóc lúc chú nói với anh Sang á chú,5
con cứ coi mãi khúc cuối,4
"Con cx giống a con trai nhưng mà sau buổi cải nhau với cha là cha em luôn vui vẻ dổ ngọt em và giải thích cho em hiểu em cx có thể trao đổi quan điểm với cha , em chỉ muốn nói sau cơn mưa trời sẽ nắng nếu muốn nói gì hay chỉ trích gì mà ba mình Sai thì hãy chọn lúc nắng nếu cải liền sẽ thành cơn bảo chứ không đơn thuần là mưa rào nhu ban đầu nữa ❤",3
"con đường nghệ thuật luôn là con đường bị bố mẹ ngăn cấm nhiều nhất,tôi đây cũng vậy bị ngăn cấm theo con đường điện ảnh....",3
"Con là một người nghệ sĩ tài hoa mà cô ái mộ từ lâu ! Chúc con và gia đình luôn bình an và hạnh phúc !!! Phim hay 👍 sẽ có người tức học máu mồm đó con trai nghĩ đến là co vui và Ha he quá !! Ha ha .,, ha ha !!!",4
Con mất bố đến nay là gần 10 năm . Lúc bé chưa biết gì lớn hơn xíu . Thì 2 người đàn ông khó gần gũi . Đến ngày nhận tin dữ bố mất đi . Thân con trai cả đi ra xã hội từng bước tự bước đi . Nhiều lúc tủi thân đến bật khóc . Con mới hiểu được những vất vả suy tư xưa bố từng trải . Giờ con cũng làm bố rồi . Vì cuộc sống vì gđ cũng phải tha phương làm ăn . Sinh con trai đầu lòng cũng chỉ nhìn qua màn hình điện thoại. Luôn dặn lòng phải thật cố gắng để ổn định sớm qua năm về đoàn tụ cùng gia đình. Cũng là lần đầu làm bố . Có những lúc chơi vơi đến khó tả . Ai rồi cũng sẻ làm bố . Và mình mong ai còn bố còn mẹ xin hãy mở lòng ra . Thể hiện tình cảm lúc còn có thể. K rồi đến 1 ngày muốn làm 1 điều gì đó . Sẻ k còn cơ hội nữa đâu😢,3
Con mong Trấn Thành ra nhiều phim hay như vậy Xem mà rớt nuớc mắt,5
Con ng thường là v . Lúc có không biết trân trọng . Đến khi mất hoặc sắp mắt đi . Mới biết răn mình hà khắc . Mình k bít giử gìn,4
"Con phải được ba mẹ tôn trọng đam mê của mình , nhưng trấn thành cũng ns có lí nếu nhà khó khăn mà theo đam mê nếu như thất bại thì không phải khổ bản thân mà còn cả cha mẹ của mình nuôi mình ăn học nữa",3
Còn phần nào k mn . phần này xem lâu rồi mà. Sao nay lại đăng lại . nhưng xem lại vân. Cứ khóc theo. Thích ông xìn quá.,5
con phim cam dong qua,4
con thật sự đã khóc 😢,5
Con trai TT diễn xuất sắc 👍,4
Còn xa mới đc đẳng cấp như phim lý hải,2
Cố chấp . Gia trưởng.  Luôn muốn mọi người sống theo ý mình . Kết quả là hại con của mình,3
"Cố gắng lắm mới xem hết được bộ phim. Giấc mơ, hay hiện thực về một gia đình có người bố áp đặt kiểu chợ búa. Chẳng có gì thú vị hết.",1
Cô Giàu co đoạn kêu ten Thành chứ k phai Sang.Phim rat hay và ý nghĩa,5
Cố nín khóc nhưng không thành công :(,5
Công  nhận chị Lê Giang đóng cảm xúc quá trời luôn. Gần gũi gì đâu luôn á,4
Công an trong film này bị câm à :)),2
công nhận cái râu điêu quá xá:)),2
"Công nhận giải quyết vấn đề cha con rất hay rất cảm động , tôi khóc luôn nè !",5
Công nhận hay thiệt,4
Công nhận phim hài thật😂,4
Công nhận phim hay thật,5
Công nhận tuấn trần đẹp trai thiệt ❤️ TT diễn thì khỏi bàn luôn,4
Cốt truyện hay lắm Xìn ơi. Giờ mới xem được trọn bộ mà khóc quá khóc hà. Cái nhà gì đâu mà khổ quá,5
"Cốt truyện thì hay ... nhưng diễn viên chính đóng chẳng có cảm xúc gì cả ...nói thì lắm , nhưng toàn lời luyên thuyên 😁 .CHÁN",1
Cơm áo gạo tiền  ! Giống nhà tui ! Xã hội này sao còn quá nhìu cảnh khổ .,3
Cũng bth mà mấy ông cố nội Làm quá,2
cũng hài ha tui cười vỡ bụng 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,3
Cũng hay nhỉ. Cs thực tế mà vậy thì xh tốt biết bao. Tình người tràn trề,4
Cũng là bản tấu hài thôi,2
CŨNG LÂU RỒI XEM LẠI  VẨN RỚT NƯỚC MẮT NHƯ THƯỜNG ( 16_07_2023 ) 17h30,5
Cuộc đời có mấy lần 10 năm. Yêu gia đình ❤️,4
Cuộc đời có thăng có trầm.e đã khóc khi thấy trong phim có hoàn cảnh của gđ mình.chỉ mong cs sao này đc êm ấm hp như cái kết của bộ phim,5
Cuộc muu sinh nó còn hay hơn phim này rất nhiều . Chỉ những bạn giàu có mới thấy phim nó hay,2
"Cuộc sống 0 tiền nó khó khăn chật vật trăm bề. Áp lực gđ, áp lực xã hội nó khó thở dữ lắm.",3
